location_ID,latitude,longitude,elevation,timezone,time,pm10,pm2_5,us_aqi,dust,uv_index,ozone,carbon_monoxide,methane,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,aerosol_optical_depth
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T18:00,1.8,1.7,49,0,1.1,108,164,1397,443,3.2,1.4,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T19:00,2.1,2.1,52,0,0.35,97,177,1400,443,5.5,1.5,0.3
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T20:00,1.7,1.7,53,0,0.05,93,189,1402,444,7.4,1.9,0.31
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T21:00,2.2,2.2,52,0,0,89,198,1404,445,8.3,2,0.41
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T22:00,2.2,2.1,49,0,0,84,205,1405,447,9.5,2.1,0.37
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T23:00,2.1,2,48,0,0,79,209,1406,449,10.5,2.1,0.31
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T00:00,2.4,2.3,45,0,0,73,208,1406,450,11,2,0.28
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T01:00,2.4,2.4,43,0,0,67,205,1406,450,11.2,1.9,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T02:00,2.4,2.3,40,0,0,62,201,1406,451,11.5,1.8,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T03:00,2.7,2.5,37,0,0,57,197,1407,455,12.4,2,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T04:00,3.3,2.9,35,1,0,52,192,1408,459,13.3,2.2,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T05:00,4,3.6,33,1,0,49,191,1410,462,13.3,2.4,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T06:00,4.2,3.9,30,1,0,47,197,1413,462,11.6,2.3,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T07:00,3.6,3.4,28,0,0.05,47,206,1416,460,9,2.2,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T08:00,11.8,11.3,26,1,0.1,47,210,1418,458,9.3,1.5,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T09:00,12.6,12.3,25,1,0.7,60,204,1418,454,7.5,2.3,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T10:00,14.1,13.7,24,1,2.45,78,194,1417,450,5,3.5,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T11:00,11.9,11.5,25,1,3.8,93,184,1415,446,3,4.2,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T12:00,9.3,8.9,27,1,4.55,104,176,1411,445,2,4.1,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T13:00,7.8,7.2,30,2,6.5,112,168,1406,444,1.5,3.6,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T14:00,7.4,6.3,34,2,7.3,118,163,1402,444,1.2,3.2,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T15:00,7.5,6.2,38,2,6.45,122,160,1401,444,1,3,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T16:00,7.5,6.1,43,2,4.55,124,160,1402,444,1.1,2.8,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T17:00,7.5,6.2,47,2,2.65,122,162,1403,444,1.6,3,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T18:00,7.9,6.8,52,2,1.3,116,168,1403,443,2.8,3.7,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T19:00,8.9,7.9,60,2,0.45,106,177,1403,443,4.5,4.7,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T20:00,2.9,2.9,63,0,0.1,98,185,1403,443,6.3,3.7,0.06
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T21:00,3.5,3.5,62,0,0,95,193,1405,445,7.1,4.3,0.05
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T22:00,3.7,3.7,58,0,0,90,201,1408,447,8.3,5.2,0.05
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-09T23:00,3.4,3.4,52,0,0,85,205,1410,450,9,5.7,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T00:00,3,3,48,0,0,81,204,1411,453,9,5.5,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T01:00,2.7,2.7,46,0,0,78,199,1412,457,8.5,5,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T02:00,2.4,2.4,43,0,0,75,194,1414,459,8,4.5,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T03:00,2.2,2.2,41,0,0,74,187,1418,459,7.2,4,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T04:00,2.1,2.1,39,0,0,74,179,1422,459,6.4,3.5,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T05:00,2.1,2,38,0,0,72,176,1426,458,6,3.1,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T06:00,2.3,2.3,36,0,0,65,182,1429,458,6.8,2.8,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T07:00,2.8,2.8,35,0,0,55,192,1431,458,8.1,2.6,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T08:00,3.5,3.4,33,0,0.1,51,199,1431,458,8.7,2.6,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T09:00,4.3,4.1,32,0,0.7,55,199,1429,456,7.9,3,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T10:00,5,4.7,30,1,1.95,65,195,1426,453,6.4,3.7,0.33
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T11:00,6.2,5.6,30,1,3.55,75,189,1423,451,4.9,4.2,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T12:00,7.2,6.4,30,1,5.3,87,182,1420,449,3.7,4.3,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T13:00,7.5,6.7,30,1,5.9,100,172,1416,448,2.6,4.2,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T14:00,7.6,6.8,32,1,6.05,109,165,1412,447,1.8,3.9,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T15:00,7.4,6.6,35,1,5.8,113,160,1407,446,1.4,3.1,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T16:00,7.1,6.3,38,1,4.15,113,156,1401,446,1.2,2.1,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T17:00,6.6,5.8,42,1,2,111,155,1397,445,1.5,1.3,0.35
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T18:00,6.2,5.4,45,1,0.75,105,158,1396,443,2.4,0.9,0.36
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T19:00,5.7,5.1,47,1,0.2,96,164,1396,442,3.8,0.8,0.33
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T20:00,2,1.9,48,0,0.05,90,171,1398,441,4.3,0.9,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T21:00,1.9,1.8,49,0,0,84,178,1401,443,5.5,0.9,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T22:00,1.9,1.9,48,0,0,76,186,1405,446,7.1,1,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-10T23:00,1.9,1.8,46,0,0,70,190,1408,449,8.2,1.2,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T00:00,1.7,1.7,43,0,0,67,187,1409,450,8.2,1.5,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T01:00,1.5,1.4,41,1,0,67,181,1408,451,7.5,1.9,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T02:00,2.1,1.6,38,1,0,66,174,1407,452,7.1,2.3,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T03:00,1.5,1.4,36,1,0,65,167,1405,452,7.1,2.8,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T04:00,1.6,1.5,34,0,0,64,159,1402,452,7.3,3.4,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T05:00,1.7,1.6,32,0,0,62,157,1402,452,7.4,3.7,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T06:00,1.8,1.7,31,0,0,55,166,1407,453,7.6,3.5,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T07:00,2,1.9,30,0,0.1,47,181,1414,454,7.7,3.2,0.05
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T08:00,4.8,4.7,29,0,0.45,50,190,1417,454,7.4,3.7,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T09:00,4.9,4.8,28,0,1.35,61,187,1411,452,6.3,4.3,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T10:00,5,4.8,27,0,2.85,76,178,1402,450,4.7,5,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T11:00,4.4,4.2,28,0,4.65,90,169,1394,448,3.3,5.2,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T12:00,3.2,3,29,0,6.3,101,159,1391,447,2.3,4.3,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T13:00,2.8,2.6,31,0,7.3,110,149,1390,447,1.6,2.9,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T14:00,2.7,2.4,34,0,7.2,116,142,1390,446,1.1,1.8,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T15:00,2.4,2.2,38,0,5.1,119,140,1390,445,0.8,1.3,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T16:00,2.2,2.1,42,0,3.75,119,140,1390,445,0.7,1.1,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T17:00,2.1,2,46,0,2.4,116,142,1390,444,1.1,1,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T18:00,2.3,2.2,49,0,1.4,110,142,1389,444,1.8,1,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T19:00,2.6,2.5,54,0,0.45,101,144,1388,443,3.1,1.1,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T20:00,0.5,0.5,56,0,0.1,94,155,1389,444,5,1.5,0.05
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T21:00,1.7,1.7,55,0,0,85,187,1393,446,8.3,1.6,0.05
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T22:00,2.6,2.5,50,0,0,72,229,1399,450,12.9,1.8,0.05
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-11T23:00,3.2,3.1,47,0,0,62,252,1405,452,15.6,1.9,0.05
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T00:00,3.4,3.3,44,0,0,59,239,1409,453,14.8,1.8,0.06
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T01:00,2.7,2.6,41,0,0,60,208,1413,453,12.1,1.6,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T02:00,2.1,2.1,37,0,0,60,185,1416,453,10,1.5,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T03:00,1.9,1.9,34,0,0,58,180,1419,454,9.2,1.5,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T04:00,2.2,2.1,32,0,0,54,182,1421,456,9,1.5,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T05:00,2.4,2.3,30,0,0,51,186,1423,457,8.9,1.5,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T06:00,2.7,2.7,28,0,0,46,192,1426,458,9.2,1.4,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T07:00,3.3,3.3,26,0,0.1,40,199,1428,460,9.6,1.3,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T08:00,3.7,3.7,25,0,0.5,42,205,1428,460,9.5,1.4,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T09:00,3.8,3.7,24,0,1.5,56,209,1424,458,8.3,1.8,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T10:00,3.1,3.1,24,0,3.1,77,211,1417,456,6.6,2.5,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T11:00,1.9,1.8,25,0,5,96,207,1411,453,5,3.3,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T12:00,2.1,2.1,27,0,6.75,110,192,1407,451,3.7,4.4,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T13:00,2.8,2.7,30,0,7.75,123,172,1404,449,2.5,5.5,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T14:00,3.3,3.2,34,0,7.75,132,157,1401,447,1.7,6.3,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T15:00,3.7,3.6,39,0,6.7,138,152,1399,446,1.2,6.3,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T16:00,4.2,4,45,1,5,141,152,1398,446,1,5.8,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T17:00,4.7,4.4,52,1,3.1,141,154,1398,446,1.6,5.4,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T18:00,5.2,4.8,70,1,1.5,136,159,1398,446,3.3,5.2,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T19:00,5.5,5.1,83,1,0.5,128,166,1398,447,5.8,4.9,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T20:00,2.5,2.5,90,0,0.1,100,173,1399,448,4.9,1.5,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T21:00,2.7,2.7,88,0,0,94,179,1400,450,6,1.6,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T22:00,2.7,2.6,81,0,0,86,184,1402,453,7.4,1.6,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-12T23:00,2.6,2.6,72,0,0,79,184,1402,455,8.3,1.7,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T00:00,2.4,2.4,59,0,0,76,176,1399,454,8.2,1.8,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T01:00,2.2,2.1,49,0,0,75,163,1394,453,7.5,1.8,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T02:00,1.9,1.9,45,0,0,75,154,1392,452,6.8,1.8,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T03:00,1.8,1.8,41,0,0,74,151,1396,453,6.4,1.8,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T04:00,1.8,1.7,38,0,0,73,152,1404,456,6,1.7,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T05:00,1.7,1.7,37,0,0,74,153,1410,457,5.6,1.6,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T06:00,1.6,1.6,35,0,0,76,154,1413,457,5.1,1.6,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T07:00,1.6,1.5,35,1,0.05,80,155,1414,456,4.6,1.5,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T08:00,5.5,5.4,35,0,0.5,77,156,1415,454,4.3,1.3,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T09:00,5.8,5.7,35,0,1.45,81,155,1415,451,3.5,1.1,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T10:00,6.1,5.8,35,0,3,86,154,1414,448,2.4,0.9,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T11:00,6,5.7,36,0,4.8,91,152,1412,446,1.5,0.7,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T12:00,6.3,5.8,37,0,6.35,95,149,1408,445,1.1,0.6,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T13:00,6.5,5.9,38,1,7.25,98,145,1402,444,0.9,0.5,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T14:00,6.7,6,40,1,7.15,100,142,1398,444,0.8,0.4,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T15:00,6.7,5.9,41,1,6,102,141,1397,444,0.7,0.4,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T16:00,6.8,6.1,42,1,4.05,102,140,1396,444,0.7,0.3,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T17:00,7.7,7,44,1,2.6,101,141,1393,445,0.9,0.4,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T18:00,9.2,8.5,45,1,1.3,96,142,1384,445,1.4,0.6,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T19:00,9.5,8.9,46,0,0.45,89,144,1373,446,2.1,0.8,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T20:00,11.1,9,45,3,0.1,89,147,1365,447,2.3,0.5,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T21:00,7.4,6.1,45,3,0,89,155,1365,449,2.8,0.7,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T22:00,4.2,3.2,45,2,0,89,165,1368,451,3.5,1,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-13T23:00,2.5,1.5,44,2,0,88,169,1368,452,3.9,1.2,0.06
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T00:00,2,1,43,2,0,86,162,1362,451,3.7,1,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T01:00,1.7,0.9,42,1,0,84,149,1354,449,3.2,0.7,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T02:00,1.3,0.9,41,1,0,81,139,1347,448,3,0.5,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T03:00,1.2,0.9,40,1,0,76,136,1344,447,3.3,0.5,0.06
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T04:00,1.3,1.1,40,0,0,69,136,1344,447,3.9,0.5,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T05:00,1.5,1.4,38,0,0,64,138,1344,447,4.3,0.6,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T06:00,1.8,1.7,37,0,0,60,141,1345,447,4.6,0.7,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T07:00,2.2,2.1,35,0,0.1,56,146,1347,448,4.7,0.8,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T08:00,0.2,0.2,33,0,0.5,53,148,1348,448,4.9,0.8,0.06
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T09:00,0.4,0.4,31,0,1.45,60,146,1346,447,3.9,0.7,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T10:00,1.4,1.2,30,0,2.9,69,141,1342,446,2.6,0.7,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T11:00,2.4,2.1,29,0,4.7,77,137,1339,445,1.5,0.6,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T12:00,2.6,2.4,29,0,6.1,82,136,1339,445,1,0.6,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T13:00,2.8,2.5,30,1,6.65,85,135,1339,444,0.9,0.5,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T14:00,3.2,2.7,31,1,6.25,88,135,1340,444,0.8,0.5,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T15:00,3.8,3.1,33,1,5.85,91,135,1340,444,0.7,0.5,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T16:00,4.1,3.3,35,1,4.8,94,135,1339,443,0.6,0.5,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T17:00,4.3,3.4,37,1,3,94,136,1339,443,0.9,0.5,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T18:00,4.5,3.5,39,1,1.4,92,133,1339,443,1.2,0.5,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T19:00,4.6,3.7,41,1,0.5,88,131,1339,443,1.8,0.5,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T20:00,1.1,1.1,41,0,0.1,81,144,1341,445,4.5,0.6,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T21:00,2.7,2.7,41,0,0,72,189,1344,451,9.6,0.7,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T22:00,4.5,4.4,41,0,0,59,248,1349,459,16.8,0.8,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-14T23:00,5.5,5.5,39,0,0,48,285,1357,465,22.1,0.9,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T00:00,6.1,6.1,36,0,0,42,280,1373,465,24.3,1,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T01:00,7.3,7.3,33,0,0,39,252,1393,463,24.7,1,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T02:00,7.7,7.7,30,0,0,38,225,1406,461,23.9,1,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T03:00,7.1,7.1,27,0,0,39,203,1407,460,21.7,1,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T04:00,6.3,6.3,24,0,0,43,182,1402,459,18.3,0.9,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T05:00,6.3,6.3,22,0,0,46,168,1398,459,15,0.9,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T06:00,5.9,5.8,21,0,0,46,166,1399,461,12.4,0.8,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T07:00,5.8,5.7,20,0,0.1,46,171,1402,463,9.9,0.7,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T08:00,4.2,4,20,0,0.5,50,173,1399,463,6.2,0.7,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T09:00,5.8,5.6,20,0,1.45,61,167,1385,460,5.1,0.8,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T10:00,6.7,6.4,21,0,2.65,76,158,1366,454,3.7,0.8,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T11:00,4.7,4.5,24,0,3.1,88,150,1352,450,2.5,0.9,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T12:00,3.6,3.4,26,0,3.35,93,145,1347,448,2,0.9,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T13:00,3.4,3.2,29,1,4.45,96,142,1347,448,1.8,0.8,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T14:00,3.7,3.2,32,1,5.35,98,140,1348,448,1.7,0.8,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T15:00,3.6,3.2,35,1,5.3,102,139,1349,448,1.4,0.8,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T16:00,3.6,3.3,38,0,4.3,105,140,1351,448,1.1,0.7,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T17:00,3.6,3.4,42,0,3.05,106,142,1353,449,1.3,0.7,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T18:00,3.6,3.5,44,0,1.5,102,148,1355,450,2.2,0.7,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T19:00,3.7,3.6,46,0,0.55,94,155,1358,452,3.5,0.7,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T20:00,0.6,0.6,46,0,0.1,89,162,1363,454,4.7,0.7,0.24
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T21:00,1.2,1.2,46,0,0,85,168,1372,456,5.2,0.7,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T22:00,1.5,1.5,45,0,0,79,172,1383,458,5.8,0.7,0.28
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-15T23:00,1.5,1.5,44,0,0,75,174,1390,460,6.1,0.7,0.28
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T00:00,1.5,1.5,43,0,0,74,170,1388,461,5.7,0.7,0.28
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T01:00,1.4,1.4,41,0,0,74,163,1381,461,4.9,0.6,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T02:00,1.2,1.2,39,0,0,74,158,1376,461,4.3,0.6,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T03:00,1.1,1.1,37,0,0,73,157,1376,461,4.1,0.6,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T04:00,1.1,1.1,36,0,0,72,158,1379,461,4.2,0.7,0.32
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T05:00,1.3,1.3,35,0,0,71,159,1381,461,4.2,0.8,0.37
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T06:00,2.1,2.1,34,0,0,69,159,1381,460,4.3,0.8,0.4
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T07:00,3.6,3.3,34,0,0.1,68,160,1380,459,4.4,0.9,0.41
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T08:00,1.9,1.9,33,0,0.1,66,160,1381,457,4.9,0.8,0.51
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T09:00,1.8,1.7,33,0,0.3,67,160,1385,455,4.7,0.8,0.41
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T10:00,2,1.9,32,0,0.55,69,160,1389,453,4.4,0.8,0.35
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T11:00,2.5,2.3,32,0,2.2,73,160,1394,451,3.9,0.8,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T12:00,3.2,3,32,0,5.6,82,160,1398,449,3.2,0.9,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T13:00,3.7,3.4,33,0,6,92,160,1401,448,2.4,1.1,0.34
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-16T14:00,3.7,3.5,34,0,5.55,101,160,1403,447,1.8,1.2,0.4
